Taxi#40056,51.522045,-0.106078,1388504340000
Taxi#40056,51.521919,-0.105752,1388504340000
Taxi#40056,51.522741,-0.106444,1388506200000
Taxi#40056,51.521297,-0.105678,1388506200000
Taxi#40056,51.523154,-0.106333,1388506200000
Taxi#40056,51.521614,-0.106394,1388506200000
Taxi#40056,51.521639,-0.106258,1388506200000
Taxi#40056,51.521951,-0.107029,1388506260000
Taxi#40056,51.522842,-0.10577,1388506380000
Taxi#40056,51.519676,-0.115585,1388507820000
Taxi#40056,51.520572,-0.135349,1388508840000
Taxi#40056,51.520382,-0.127506,1388508960000
Taxi#40056,51.520982,-0.114525,1388509620000
Taxi#40056,51.520355,-0.114567,1388511420000
Taxi#40056,51.520644,-0.127771,1388513820000
Taxi#40056,51.520666,-0.127473,1388515980000
Taxi#40056,51.520377,-0.126943,1388519400000
Taxi#40056,51.520976,-0.127605,1388521680000
Taxi#40056,51.519639,-0.127308,1388521800000
Taxi#40056,51.520065,-0.126741,1388521860000
Taxi#40056,51.520505,-0.127236,1388522760000
Taxi#40056,51.521045,-0.127226,1388522940000
Taxi#40056,51.526139,-0.101446,1388523480000
Taxi#40056,51.526222,-0.101263,1388523840000
Taxi#40056,51.516868,-0.096947,1388527500000
Taxi#40056,51.516262,-0.097705,1388527620000
Taxi#40056,51.516091,-0.098615,1388527740000
Taxi#40056,51.511999,-0.10551,1388528160000
Taxi#40056,51.511515,-0.105731,1388528160000
Taxi#40056,51.511869,-0.104937,1388528220000
Taxi#40056,51.508125,-0.123802,1388528580000
Taxi#40056,51.509172,-0.12241,1388528640000
Taxi#40056,51.509836,-0.122815,1388528820000
Taxi#40056,51.50801,-0.123115,1388528940000
Taxi#40056,51.508918,-0.122525,1388530440000
Taxi#40056,51.517292,-0.123669,1388535060000
Taxi#40056,51.517217,-0.123307,1388535420000
Taxi#40056,51.520564,-0.114075,1388535840000
Taxi#40056,51.519603,-0.114929,1388536080000
Taxi#40056,51.520573,-0.115311,1388536620000
Taxi#40056,51.520973,-0.115179,1388537880000
Taxi#40056,51.519636,-0.114704,1388537940000
Taxi#40056,51.519015,-0.114233,1388539680000
Taxi#40056,51.519583,-0.113794,1388541000000
Taxi#40056,51.520868,-0.115073,1388541660000
Taxi#40056,51.519702,-0.115037,1388541720000
Taxi#40056,51.520386,-0.114302,1388541960000
Taxi#40059,51.522557,-0.106672,1388466000000
Taxi#40059,51.52188,-0.105885,1388466480000
Taxi#40059,51.522379,-0.105989,1388468280000
Taxi#40059,51.522765,-0.105765,1388470080000
Taxi#40059,51.521973,-0.107317,1388471880000
Taxi#40059,51.521974,-0.105639,1388473680000
Taxi#40059,51.522364,-0.107362,1388475480000
Taxi#40059,51.522033,-0.106439,1388477280000
Taxi#40059,51.521753,-0.106135,1388479080000
Taxi#40059,51.522441,-0.106257,1388480880000
Taxi#40059,51.522164,-0.106105,1388482680000
Taxi#40059,51.521947,-0.105852,1388484480000
Taxi#40059,51.521806,-0.105999,1388486280000
Taxi#40059,51.521405,-0.105734,1388488080000
Taxi#40059,51.521263,-0.106806,1388489880000
Taxi#40059,51.522228,-0.106289,1388491680000
Taxi#40059,51.522432,-0.105546,1388493480000
Taxi#40059,51.522209,-0.105519,1388495280000
Taxi#40059,51.522453,-0.106924,1388497080000
Taxi#40059,51.522571,-0.106653,1388498580000
Taxi#40059,51.522307,-0.105605,1388498580000
Taxi#40059,51.522971,-0.106732,1388498580000
Taxi#40059,51.522837,-0.107155,1388498640000
Taxi#40059,51.52217,-0.105575,1388498640000
Taxi#40059,51.521869,-0.107142,1388498640000
Taxi#40059,51.522128,-0.106959,1388499960000
Taxi#40059,51.522736,-0.105521,1388500440000
Taxi#40059,51.522073,-0.106624,1388502240000
Taxi#40059,51.521656,-0.10722,1388504040000
Taxi#40059,51.523214,-0.105452,1388505840000
Taxi#40059,51.522962,-0.106332,1388507640000
Taxi#40059,51.521533,-0.107183,1388508540000
Taxi#40059,51.519172,-0.113761,1388508600000
Taxi#40059,51.52268,-0.106176,1388508720000
Taxi#40059,51.525596,-0.111954,1388508720000
Taxi#40059,51.526247,-0.11277,1388508840000
Taxi#40059,51.520593,-0.115397,1388508960000
Taxi#40059,51.519408,-0.114372,1388509020000
Taxi#40059,51.519842,-0.114797,1388509500000
Taxi#40059,51.520025,-0.114191,1388510820000
Taxi#40059,51.520401,-0.136657,1388512320000
Taxi#40059,51.521099,-0.1353,1388512320000
Taxi#40059,51.52034,-0.115116,1388512620000
Taxi#40059,51.517849,-0.146887,1388512680000
Taxi#40059,51.519977,-0.135765,1388512740000
Taxi#40059,51.513303,-0.144856,1388512980000
Taxi#40059,51.51332,-0.144465,1388513040000
Taxi#40059,51.513174,-0.143641,1388513220000
Taxi#40059,51.512877,-0.144152,1388513940000
Taxi#40059,51.52012,-0.11548,1388514420000
Taxi#40059,51.520861,-0.114844,1388516220000
Taxi#40059,51.520407,-0.115231,1388518020000
Taxi#40059,51.508356,-0.131466,1388521560000
Taxi#40059,51.508786,-0.131137,1388524380000
Taxi#40059,51.509207,-0.131339,1388525820000
Taxi#40059,51.501577,-0.129285,1388526600000
Taxi#40059,51.512042,-0.143918,1388527620000
Taxi#40059,51.512499,-0.144291,1388527740000
Taxi#40059,51.511783,-0.143781,1388527980000
Taxi#40059,51.502801,-0.129061,1388528100000
Taxi#40059,51.509094,-0.131923,1388528700000
Taxi#40059,51.509312,-0.131537,1388528880000
Taxi#40059,51.509315,-0.122755,1388528940000
Taxi#40059,51.519312,-0.11568,1388530140000
Taxi#40059,51.519819,-0.115478,1388530200000
Taxi#40059,51.519717,-0.113757,1388530200000
Taxi#40059,51.519518,-0.115439,1388532000000
Taxi#40059,51.523119,-0.105903,1388533620000
Taxi#40059,51.520449,-0.113784,1388533800000
Taxi#40059,51.522426,-0.105468,1388534100000
Taxi#40059,51.522594,-0.106583,1388534700000
Taxi#40059,51.578792,0.051611,1388537640000
Taxi#40059,51.587558,0.080998,1388537700000
Taxi#40059,51.586948,0.080414,1388537700000
Taxi#40059,51.600097,0.111258,1388537820000
Taxi#40059,51.609921,0.160699,1388539620000
Taxi#40059,51.610829,0.159344,1388541420000
Taxi#40059,51.609378,0.160641,1388543220000
Taxi#40059,51.610464,0.159727,1388545020000
Taxi#40059,51.636641,0.239245,1388545020000
Taxi#40059,51.635714,0.239121,1388545080000
Taxi#40059,51.635931,0.239224,1388546220000
Taxi#40059,51.60945,0.160719,1388546820000
Taxi#40059,51.60915,0.16055,1388548620000
Taxi#40059,51.610549,0.160235,1388550420000
Taxi#40059,51.636159,0.239313,1388550720000
Taxi#40059,51.635297,0.238882,1388550840000
Taxi#40059,51.61005,0.160396,1388552220000
Taxi#40062,51.487266,-0.178274,1388466000000
Taxi#40062,51.486365,-0.178843,1388466660000
Taxi#40062,51.487854,-0.179797,1388466720000
Taxi#40062,51.52227,-0.105939,1388496120000
Taxi#40062,51.522201,-0.107024,1388496420000
Taxi#40062,51.51662,-0.123444,1388500080000
Taxi#40062,51.512496,-0.130302,1388500620000
Taxi#40062,51.511732,-0.144707,1388501100000
Taxi#40062,51.515956,-0.154024,1388501100000
Taxi#40062,51.515218,-0.152432,1388501160000
Taxi#40062,51.514035,-0.165127,1388501220000
Taxi#40062,51.535166,-0.193421,1388501820000
Taxi#40062,51.545482,-0.218734,1388502000000
Taxi#40062,51.545544,-0.217436,1388502120000
Taxi#40062,51.544226,-0.218649,1388505360000
Taxi#40062,51.544051,-0.217868,1388505360000
Taxi#40062,51.545088,-0.218575,1388505600000
Taxi#40062,51.545236,-0.218137,1388505600000
Taxi#40062,51.545259,-0.217794,1388505600000
Taxi#40062,47.347877,-1.718606,1388509980000
Taxi#40062,47.34814,-1.718943,1388510100000
Taxi#40062,47.347784,-1.719286,1388510100000
Taxi#40062,47.346306,-1.719488,1388510220000
Taxi#40062,47.347025,-1.719533,1388510280000
Taxi#40062,47.129076,-1.944055,1388514660000
Taxi#40062,47.130446,-1.942103,1388515200000
Taxi#40062,47.130234,-1.942113,1388515200000
Taxi#40062,47.135343,-1.949799,1388516340000
Taxi#40062,47.134591,-1.949006,1388516400000
Taxi#40062,47.13615,-1.94978,1388522760000
Taxi#40062,47.154317,-1.947352,1388524080000
Taxi#40062,47.154405,-1.947533,1388524080000
Taxi#40062,47.15573,-1.947356,1388524440000
Taxi#40062,47.155248,-1.948192,1388525040000
Taxi#40062,47.151546,-1.952947,1388525400000
Taxi#40062,47.154398,-1.948051,1388525400000
Taxi#40062,47.154346,-1.949108,1388525700000
Taxi#40062,47.154022,-1.94831,1388525760000
Taxi#40062,47.154688,-1.947378,1388526240000
Taxi#40062,47.154742,-1.947685,1388527200000
Taxi#40062,47.155324,-1.948823,1388527380000
Taxi#40062,47.154646,-1.947805,1388527500000
Taxi#40062,47.155088,-1.947401,1388527740000
Taxi#40062,47.155468,-1.947506,1388527860000
Taxi#40062,47.154735,-1.948688,1388529000000
Taxi#40062,47.150652,-1.95131,1388530140000
Taxi#40062,47.154404,-1.948557,1388530440000
Taxi#40062,47.154866,-1.949162,1388530440000
Taxi#40062,47.155116,-1.948508,1388530740000
Taxi#40062,47.154061,-1.947598,1388530800000
Taxi#40062,47.155466,-1.947336,1388530980000
Taxi#40062,47.151702,-1.953076,1388531160000
Taxi#40062,47.155816,-1.948569,1388531700000
Taxi#40062,47.151817,-1.952949,1388532000000
Taxi#40062,47.15154,-1.952409,1388532300000
Taxi#40062,47.150149,-1.953148,1388544780000
Taxi#40062,47.154146,-1.94802,1388544960000
Taxi#40062,47.150917,-1.952203,1388545200000
Taxi#40062,47.154133,-1.947947,1388545320000
Taxi#40062,47.154399,-1.948917,1388545440000
Taxi#40062,47.150033,-1.952628,1388545920000
Taxi#40062,47.151371,-1.951508,1388546160000
Taxi#40062,47.154661,-1.947978,1388547360000
Taxi#40062,47.154238,-1.9487,1388547480000
Taxi#40062,47.145223,-1.950307,1388547540000
Taxi#40062,47.175565,-2.042873,1388548920000
Taxi#40062,47.204911,-2.053555,1388548980000
Taxi#40062,47.234355,-2.063594,1388549040000
Taxi#40062,47.236097,-2.06359,1388549880000
Taxi#40062,47.235158,-2.064274,1388550840000
Taxi#40062,47.252007,-2.07542,1388551020000
Taxi#40062,47.250466,-2.075,1388551080000
Taxi#40062,47.250909,-2.0744,1388551080000
Taxi#40062,47.531067,-2.018923,1388552040000
Taxi#40062,47.52983,-2.019765,1388552280000
Taxi#40062,47.529684,-2.019589,1388552280000
Taxi#40065,51.522774,-0.106466,1388466000000
Taxi#40065,51.523078,-0.106117,1388467200000
Taxi#40065,51.521783,-0.106548,1388469000000
Taxi#40065,51.523128,-0.106362,1388470800000
Taxi#40065,51.521455,-0.10715,1388472600000
Taxi#40065,51.522709,-0.10644,1388474400000
Taxi#40065,51.521984,-0.107016,1388476200000
Taxi#40065,51.522897,-0.105849,1388478000000
Taxi#40065,51.522457,-0.107057,1388479800000
Taxi#40065,51.521809,-0.106301,1388481600000
Taxi#40065,51.523065,-0.107198,1388483400000
Taxi#40065,51.522504,-0.107229,1388485200000
Taxi#40065,51.523199,-0.106738,1388487000000
Taxi#40065,51.522515,-0.106118,1388488800000
Taxi#40065,51.521815,-0.10549,1388490600000
Taxi#40065,51.523106,-0.105447,1388492400000
Taxi#40065,51.521508,-0.105753,1388494200000
Taxi#40065,51.522567,-0.105633,1388496000000
Taxi#40065,51.523145,-0.106454,1388497800000
Taxi#40065,51.521964,-0.106509,1388498940000
Taxi#40065,51.521856,-0.106886,1388503320000
Taxi#40065,51.521874,-0.106769,1388503500000
Taxi#40065,51.52203,-0.10687,1388503740000
Taxi#40065,51.520785,-0.115444,1388503920000
Taxi#40065,51.522743,-0.106553,1388503920000
Taxi#40065,51.523082,-0.106546,1388503920000
Taxi#40065,51.520724,-0.113926,1388504220000
Taxi#40065,51.519155,-0.114645,1388504220000
Taxi#40065,51.519857,-0.114784,1388504280000
Taxi#40065,51.519348,-0.114453,1388504460000
Taxi#40065,51.522435,-0.107258,1388504460000
Taxi#40065,51.523106,-0.106807,1388504460000
Taxi#40065,51.521332,-0.106137,1388504520000
Taxi#40065,51.519009,-0.115118,1388504520000
Taxi#40065,51.519031,-0.11521,1388504520000
Taxi#40065,51.520202,-0.115135,1388504580000
Taxi#40065,51.522534,-0.106214,1388504700000
Taxi#40065,51.521253,-0.106364,1388506320000
Taxi#40065,51.522981,-0.105915,1388506680000
Taxi#40065,51.522798,-0.106999,1388507340000
Taxi#40065,51.522625,-0.107074,1388507400000
Taxi#40065,51.521311,-0.105596,1388508600000
Taxi#40065,51.522242,-0.10612,1388508600000
Taxi#40065,51.519203,-0.11492,1388508780000
Taxi#40065,51.520278,-0.115692,1388508840000
Taxi#40065,51.519119,-0.1157,1388508840000
Taxi#40065,51.519023,-0.114235,1388510640000
Taxi#40065,51.520182,-0.127731,1388510820000
Taxi#40065,51.520795,-0.115054,1388512440000
Taxi#40065,51.521361,-0.126562,1388512680000
Taxi#40065,51.520811,-0.127515,1388512860000
Taxi#40065,51.520888,-0.137522,1388513460000
Taxi#40065,51.521302,-0.126769,1388513460000
Taxi#40065,51.521088,-0.136468,1388514600000
Taxi#40065,51.521275,-0.135569,1388514600000
Taxi#40065,51.521015,-0.135356,1388514600000
Taxi#40065,51.519503,-0.137591,1388514780000
Taxi#40065,51.52003,-0.137076,1388514780000
Taxi#40065,51.521049,-0.137296,1388514840000
Taxi#40065,51.520594,-0.135542,1388514840000
Taxi#40065,51.521215,-0.135881,1388515080000
Taxi#40065,51.520096,-0.136778,1388515380000
Taxi#40065,51.520124,-0.136178,1388515440000
Taxi#40065,51.521387,-0.135508,1388516640000
Taxi#40065,51.520513,-0.135151,1388518440000
Taxi#40065,51.520026,-0.136754,1388518740000
Taxi#40065,51.520337,-0.136568,1388519940000
Taxi#40065,51.520629,-0.126573,1388520120000
Taxi#40065,51.520254,-0.13684,1388520240000
Taxi#40065,51.520175,-0.127828,1388521860000
Taxi#40065,51.520043,-0.135684,1388522040000
Taxi#40065,51.520711,-0.136705,1388523840000
Taxi#40065,51.519338,-0.136366,1388524440000
Taxi#40065,51.521266,-0.135166,1388524440000
Taxi#40065,51.52107,-0.127997,1388524620000
Taxi#40065,51.520382,-0.12797,1388524620000
Taxi#40065,51.520484,-0.126419,1388525580000
Taxi#40065,51.520428,-0.127049,1388526420000
Taxi#40065,51.521282,-0.127858,1388527680000
Taxi#40065,51.52039,-0.13762,1388527980000
Taxi#40065,51.520906,-0.135622,1388527980000
Taxi#40065,51.520148,-0.135916,1388527980000
Taxi#40065,51.519746,-0.128054,1388528100000
Taxi#40065,51.519691,-0.1269,1388528100000
Taxi#40065,51.520032,-0.12804,1388528160000
Taxi#40065,51.520818,-0.127292,1388528280000
Taxi#40065,51.519658,-0.126936,1388529480000
Taxi#40065,51.520776,-0.127766,1388529660000
Taxi#40065,51.520888,-0.127562,1388529660000
Taxi#40065,51.520154,-0.127619,1388529660000
Taxi#40065,51.521072,-0.136139,1388529720000
Taxi#40065,51.520962,-0.136376,1388529720000
Taxi#40065,51.521335,-0.135211,1388529720000
Taxi#40065,51.521127,-0.135351,1388531520000
Taxi#40065,51.519746,-0.127803,1388531700000
Taxi#40065,51.521146,-0.135919,1388532720000
Taxi#40065,51.521558,-0.136516,1388532720000
Taxi#40065,51.521001,-0.136034,1388532780000
Taxi#40065,51.520492,-0.136527,1388533620000
Taxi#40065,51.520088,-0.136783,1388534520000
Taxi#40065,51.520393,-0.136241,1388536260000
Taxi#40065,51.521269,-0.136641,1388536320000
Taxi#40065,51.521024,-0.13597,1388538120000
Taxi#40065,51.519878,-0.137014,1388539920000
Taxi#40065,51.521195,-0.137096,1388540580000
Taxi#40065,51.521078,-0.136617,1388541720000
Taxi#40065,51.519951,-0.136366,1388542920000
Taxi#40065,51.521419,-0.135269,1388543220000
Taxi#40065,51.520541,-0.136536,1388543520000
Taxi#40065,51.519574,-0.126782,1388543580000
Taxi#40065,51.525558,-0.111741,1388544180000
Taxi#40065,51.520742,-0.115668,1388544540000
Taxi#40065,51.520002,-0.114204,1388544600000
Taxi#40065,51.520474,-0.115655,1388544600000
Taxi#40065,51.522188,-0.10586,1388544660000
Taxi#40065,51.522069,-0.105499,1388544780000
Taxi#40065,51.522064,-0.107232,1388546460000
Taxi#40065,51.5218,-0.106444,1388548260000
Taxi#40065,51.522206,-0.106125,1388550060000
Taxi#40065,51.522399,-0.106354,1388551860000
Taxi#40068,51.523043,-0.105843,1388466000000
Taxi#40068,51.522935,-0.107004,1388466420000
Taxi#40068,51.52275,-0.105532,1388466720000
Taxi#40068,51.522139,-0.106992,1388466720000
Taxi#40068,51.522011,-0.105795,1388466780000
Taxi#40068,51.522769,-0.105897,1388468520000
Taxi#40068,51.522437,-0.106847,1388470320000
Taxi#40068,51.522879,-0.106315,1388472120000
Taxi#40068,51.523158,-0.106392,1388473920000
Taxi#40068,51.522917,-0.106582,1388475720000
Taxi#40068,51.522283,-0.105748,1388477520000
Taxi#40068,51.522937,-0.106204,1388479320000
Taxi#40068,51.522321,-0.106806,1388481120000
Taxi#40068,51.521829,-0.10645,1388482920000
Taxi#40068,51.522066,-0.105872,1388484720000
Taxi#40068,51.523202,-0.105681,1388486520000
Taxi#40068,51.521467,-0.105514,1388488320000
Taxi#40068,51.521471,-0.105851,1388490120000
Taxi#40068,51.52135,-0.107296,1388491920000
Taxi#40068,51.522079,-0.106839,1388493720000
Taxi#40068,51.522147,-0.105877,1388495520000
Taxi#40068,51.522151,-0.106205,1388497320000
Taxi#40068,51.522945,-0.106144,1388497500000
Taxi#40068,51.521999,-0.105414,1388497500000
Taxi#40068,51.522453,-0.10545,1388497500000
Taxi#40068,51.521591,-0.105667,1388497560000
Taxi#40068,51.522061,-0.106047,1388497740000
Taxi#40068,51.522463,-0.106937,1388497800000
Taxi#40068,51.522595,-0.10698,1388497980000
Taxi#40068,51.521582,-0.106416,1388498520000
Taxi#40068,51.519202,-0.114671,1388498640000
Taxi#40068,51.519789,-0.115636,1388498820000
Taxi#40068,51.519327,-0.115673,1388498820000
Taxi#40068,51.520698,-0.114597,1388498880000
Taxi#40068,51.519417,-0.114852,1388499300000
Taxi#40068,51.520513,-0.114572,1388499300000
Taxi#40068,51.520768,-0.114301,1388499540000
Taxi#40068,51.521072,-0.126864,1388500200000
Taxi#40068,51.520993,-0.114271,1388501100000
Taxi#40068,51.520473,-0.136285,1388502060000
Taxi#40068,51.521488,-0.135386,1388502420000
Taxi#40068,51.520886,-0.114638,1388502900000
Taxi#40068,51.519471,-0.115304,1388504700000
Taxi#40068,51.519671,-0.126495,1388505180000
Taxi#40068,51.521513,-0.126581,1388505240000
Taxi#40068,51.519814,-0.127759,1388505240000
Taxi#40068,51.519851,-0.126306,1388507040000
Taxi#40068,51.517968,-0.146718,1388508540000
Taxi#40068,51.512394,-0.14533,1388508660000
Taxi#40068,51.512272,-0.145299,1388508660000
Taxi#40068,51.513294,-0.145216,1388508720000
Taxi#40068,51.513447,-0.14371,1388508720000
Taxi#40068,51.510043,-0.156095,1388508840000
Taxi#40068,51.496106,-0.189287,1388509020000
Taxi#40068,51.496564,-0.18912,1388509080000
Taxi#40068,51.494923,-0.210993,1388509080000
Taxi#40068,51.495803,-0.210832,1388509140000
Taxi#40068,51.495313,-0.209287,1388509140000
Taxi#40068,51.4954,-0.229359,1388509140000
Taxi#40068,51.49171,-0.237963,1388509200000
Taxi#40068,51.500386,-0.2489,1388509260000
Taxi#40068,51.52664,-0.307551,1388509440000
Taxi#40068,51.52347,-0.314909,1388509500000
Taxi#40068,51.527016,-0.323045,1388509680000
Taxi#40068,51.529341,-0.378668,1388509980000
Taxi#40068,51.547249,-0.641412,1388510220000
Taxi#40068,51.592613,-0.9817,1388510580000
Taxi#40068,51.592781,-1.133001,1388510820000
Taxi#40068,51.581811,-1.287878,1388510940000
Taxi#40068,51.582596,-1.286973,1388511000000
Taxi#40068,51.587716,-1.674114,1388511300000
Taxi#40068,51.587095,-1.674728,1388511420000
Taxi#40068,51.588488,-1.674233,1388511420000
Taxi#40068,51.522415,-1.969013,1388511720000
Taxi#40068,51.523136,-1.969599,1388511720000
Taxi#40068,51.523822,-1.96934,1388511720000
Taxi#40068,51.421547,-2.603208,1388512320000
Taxi#40068,51.422954,-2.656048,1388512380000
Taxi#40068,51.409095,-2.661034,1388512440000
Taxi#40068,51.416424,-2.789496,1388513100000
Taxi#40068,51.432169,-3.227439,1388513760000
Taxi#40068,51.385445,-3.86622,1388515020000
Taxi#40068,51.413527,-4.077941,1388515380000
Taxi#40068,51.414151,-4.078261,1388515380000
Taxi#40068,51.315633,-4.31147,1388515740000
Taxi#40068,51.327645,-4.309655,1388515740000
Taxi#40068,51.280431,-4.594538,1388516280000
Taxi#40068,51.277378,-4.560341,1388516400000
Taxi#40068,51.244488,-4.579027,1388516460000
Taxi#40068,51.232194,-4.575585,1388516520000
Taxi#40068,51.202048,-4.669563,1388516640000
Taxi#40068,51.194574,-4.712997,1388516880000
Taxi#40068,51.18935,-4.775797,1388517060000
Taxi#40068,51.018534,-4.982619,1388517720000
Taxi#40068,50.844951,-5.224785,1388518380000
Taxi#40068,50.831929,-5.307028,1388518500000
Taxi#40068,50.750658,-5.616633,1388518980000
Taxi#40068,50.695527,-5.677376,1388519160000
Taxi#40068,50.681562,-5.700537,1388519220000
Taxi#40068,50.680187,-5.71827,1388519340000
Taxi#40068,50.680348,-5.718461,1388519340000
Taxi#40068,50.680204,-5.718857,1388519400000
Taxi#40068,50.67062,-5.698406,1388519460000
Taxi#40068,50.668883,-5.697927,1388519520000
Taxi#40068,50.694896,-5.758031,1388520180000
Taxi#40068,50.751311,-5.774754,1388520300000
Taxi#40068,50.962975,-5.834867,1388523180000
Taxi#40068,50.963066,-5.833187,1388523180000
Taxi#40068,50.962643,-5.83359,1388523180000
Taxi#40068,50.963025,-5.833969,1388523240000
Taxi#40068,50.971979,-5.730579,1388523780000
Taxi#40068,50.971597,-5.730638,1388523840000
Taxi#40068,50.971295,-5.731101,1388524080000
Taxi#40068,50.97162,-5.729807,1388524140000
Taxi#40068,50.971236,-5.73016,1388525100000
Taxi#40068,50.97195,-5.730046,1388525100000
Taxi#40068,50.970803,-5.730328,1388525220000
Taxi#40068,50.971215,-5.731033,1388525220000
Taxi#40068,50.970319,-5.729627,1388525280000
Taxi#40068,50.971751,-5.729638,1388525280000
Taxi#40068,50.97064,-5.729897,1388525340000
Taxi#40068,50.971293,-5.730339,1388525460000
Taxi#40068,50.971241,-5.730907,1388525460000
Taxi#40068,50.970144,-5.729874,1388525640000
Taxi#40068,50.971187,-5.730806,1388527200000
Taxi#40068,50.971764,-5.730193,1388527260000
Taxi#40068,50.971623,-5.731193,1388527440000
Taxi#40068,50.97107,-5.730633,1388527620000
Taxi#40068,50.9709,-5.730333,1388528640000
Taxi#40068,50.971027,-5.729571,1388528700000
Taxi#40068,50.970361,-5.730508,1388528700000
Taxi#40068,50.971026,-5.729389,1388529840000
Taxi#40068,50.970532,-5.72941,1388529960000
Taxi#40068,50.971824,-5.729637,1388530320000
Taxi#40068,50.971987,-5.730299,1388530320000
Taxi#40068,50.970773,-5.730828,1388530320000
Taxi#40068,50.970633,-5.729398,1388530320000
Taxi#40068,50.97131,-5.72985,1388530620000
Taxi#40068,50.97024,-5.730183,1388530680000
Taxi#40068,50.970124,-5.730917,1388531220000
Taxi#40068,50.97028,-5.729357,1388532480000
Taxi#40068,50.9706,-5.730772,1388534280000
Taxi#40068,50.970391,-5.731062,1388535480000
Taxi#40068,50.970666,-5.730576,1388535600000
Taxi#40068,50.970863,-5.729441,1388535600000
Taxi#40068,50.970645,-5.731277,1388535720000
Taxi#40068,50.970602,-5.72946,1388535720000
Taxi#40068,50.970562,-5.730738,1388536020000
Taxi#40068,50.971776,-5.730747,1388536260000
Taxi#40068,50.970834,-5.730318,1388536260000
Taxi#40068,50.971866,-5.731014,1388536380000
Taxi#40068,50.971349,-5.730091,1388536380000
Taxi#40068,50.971811,-5.729543,1388537520000
Taxi#40068,50.970555,-5.72961,1388537820000
Taxi#40068,50.971481,-5.72951,1388538120000
Taxi#40068,50.976823,-5.716398,1388543340000
Taxi#40068,50.97756,-5.715902,1388546040000
Taxi#40068,50.97828,-5.716669,1388546880000
Taxi#40068,50.977251,-5.716508,1388547120000
Taxi#40068,50.977116,-5.715735,1388547120000
Taxi#40068,50.97194,-5.729643,1388550900000
Taxi#40068,50.977781,-5.717624,1388550960000
Taxi#40068,50.971684,-5.730428,1388551380000
Taxi#40068,50.977642,-5.716463,1388551500000
Taxi#40068,50.970954,-5.731245,1388551740000
Taxi#40068,50.971586,-5.730129,1388552340000
Taxi#40071,51.520233,-0.115216,1388499420000
Taxi#40071,51.521738,-0.105823,1388499480000
Taxi#40071,51.523029,-0.106908,1388499480000
Taxi#40071,51.521436,-0.106962,1388499780000
Taxi#40071,51.521295,-0.106793,1388499780000
Taxi#40071,51.52282,-0.107189,1388499780000
Taxi#40071,51.52135,-0.105646,1388499840000
Taxi#40071,51.521606,-0.106863,1388499840000
Taxi#40071,51.522254,-0.106781,1388499900000
Taxi#40071,51.52291,-0.105555,1388499900000
Taxi#40071,51.523067,-0.106519,1388501100000
Taxi#40071,51.522143,-0.106135,1388501100000
Taxi#40071,51.521283,-0.105718,1388501520000
Taxi#40071,51.522055,-0.106213,1388501580000
Taxi#40071,51.522672,-0.106182,1388501940000
